N,P,K,temperature,humidity,ph,rainfall,label
139.18687883237746,33.1226385770417,27.94087801133516,32.18026295314221,82.5168723653959,7.142156264438094,268.3378832010739,rice
139.55664397166098,53.900710803260594,42.06628154995882,31.587388606935072,66.33665303524077,6.97138126146238,236.25509762003438,maize
113.40938108529409,64.77607193226883,42.63770459704425,32.046777435503486,53.74891598299587,6.561396307053352,220.98068394338594,maize
136.4087899373497,31.335894684488768,31.838270869075043,30.61683119848991,90.54729845674294,7.061679838520756,276.3244251421007,rice
123.95964938437076,58.956584733865654,38.18590787669487,28.375933811776143,57.765622962549514,6.480974449827939,237.269017775652,maize
120.91638455178571,54.943883128475846,32.382494194086206,26.74744866461079,59.11139860403282,6.084787476545355,186.40691234008688,maize
49.52529000380438,28.81578888231769,39.04129649952711,25.323300486502877,82.15561904356125,6.169655084876632,139.70624877598982,cotton
112.84362867644947,28.710180222403245,24.41885671808711,29.077382401035173,93.9860332375229,6.667783211307435,257.8562263838503,rice
107.31828081592911,29.16048894999192,32.78987074896587,28.2272942444875,74.92771710687224,6.357456322281957,248.17709820830797,rice
119.02809978948433,63.59164317948364,38.15504728587291,25.895850175473885,60.88448726488616,4.953316547206834,203.57363336018614,maize
105.93487276439794,31.284616713622444,26.63194552445426,28.145105228234254,65.22685229371021,6.637169229377042,250.2603239621428,rice
50.40817408148165,30.964122815922057,34.61027226245077,27.277954439351312,75.33234973662857,6.53780467035302,146.40415753512815,cotton
116.42180260727099,50.145726938501014,46.27815050426819,28.42604692496521,63.74648435512898,6.620862411007504,206.85692078032287,maize
88.48787708446079,68.91972541351288,42.63330271276755,26.95292746953019,69.4743976066793,5.169503093565822,213.06974773909172,maize
131.08054689969376,34.24723253845617,24.620673411716187,31.97631091856549,86.37356405992242,7.274736795002702,215.0404906480392,rice
41.14059792308246,25.130460907836163,35.97908568107877,28.432800323688852,81.01953253697931,6.5326125014236185,154.0474798290571,cotton
104.78776979599328,31.81908183124363,30.580451803743195,24.586168148480954,83.31926448088915,7.443633128794174,226.9677086926476,rice
133.98355173920487,45.78463477987402,45.81506239807315,30.33289560941896,75.76181565354842,6.362678821753924,194.01209436332624,maize
58.56556009366082,22.672596148449916,37.22453956406963,30.732177885577933,77.26912322091161,7.12080900787605,152.19749449641182,cotton
56.545010094942825,25.423664565339223,33.46950219219227,26.99474849628266,68.32936975011036,6.79659069706038,144.61284564785035,cotton
110.84891747344157,62.156922034017796,43.842784022320195,28.377421716757592,52.9568953420057,6.433787771287282,183.53695186489486,maize
122.2534357078889,54.116747266038416,36.14984949707745,26.500215963764862,58.1831958704407,5.140435190620413,227.22473678477178,maize
127.26837849574862,65.38379876957869,47.431679949446305,33.165196524481175,59.85444207510232,7.195704091546995,202.882470900801,maize
52.4386272735703,31.04747773421367,34.27962911587666,23.936230922585437,67.73230067018181,6.677566575325887,119.6006328219741,cotton
118.16163337648881,56.5070853146503,40.35232940572557,33.899769286019925,63.06480713347869,5.712395149019811,188.6422242690452,maize
109.32202321283816,32.79890920569272,26.66198820433317,30.824788564115657,83.08725518044724,7.987871069796576,268.5704684439156,rice
147.67735062578714,47.031578634926575,39.118976930818796,29.503311790636253,59.53629201956876,5.993911751947426,180.7869578829817,maize
130.271382590269,30.88866310399411,30.405041260712583,21.095200901341624,94.90062067114204,6.824527824959488,209.7391285914291,rice
45.21595523967572,27.81941184022836,34.27123472122046,26.841515142027145,73.98314911813902,7.222915401805734,155.4868718460489,cotton
137.6612339205122,31.58333330536495,28.362170368718353,30.61988175481335,68.50383671596082,6.459493916857845,247.7026546622125,rice
125.17840557519219,34.58249898731275,32.633307982664455,28.06037283564205,86.98578390739631,5.804843828319479,219.09915244639097,rice
89.48033655866138,28.462524239190355,26.134966781924184,24.90813207136434,79.20519696126496,7.2564311634524215,291.607883474405,rice
115.21736013798511,64.88008055644175,39.171583282309314,24.203488198295663,58.559258577591706,7.208363659067448,202.16755729527134,maize
108.06131077828942,56.963236171694575,31.73681263639947,25.202105773069963,56.75465077646259,6.016724428088401,184.52197992189417,maize
98.35776247321681,27.775473065331212,24.23644487065763,29.64711847194924,82.01390411522826,7.451248533781643,212.38203906725883,rice
113.42490422492803,57.904265221736935,39.428164548343496,23.769178014853175,62.077568753313784,7.420702830938218,196.89796616566028,maize
131.43274496159455,51.75195105385388,38.394881946305176,27.816170511394976,54.587683010028854,6.905018137838821,167.68116618778132,maize
120.95491836205501,54.49516705484729,32.09508662683767,33.55083831323624,61.77050721038756,6.897320509832694,194.43699064246923,maize
123.26469602362987,28.481248719251003,26.91437956803177,27.893757277263717,86.81232674098534,6.817192823561655,235.79520589707496,rice
94.55926443481347,61.349560211423736,41.33880330072381,23.435083308090007,54.76331112568694,5.623703541661335,224.65175818269498,maize
106.21306669224326,62.23065133418869,46.24922018357626,27.53970760623484,60.49754303415971,5.778878526233331,223.778717166134,maize
132.4552883393936,34.75813639502878,28.35770892332544,33.21449108273475,72.8440063336002,6.610581874312844,249.78372930991216,rice
57.485911036459115,30.58299544603361,32.52793542446719,22.902160652540513,73.25682565453067,6.992350912932682,164.33432881004282,cotton
122.0128108496551,31.611981934458598,35.920956343493444,29.402680930021084,75.12154751397188,6.582207691813306,233.19335516897334,rice
116.58267332806506,28.393676454441096,30.700858218070046,27.8383884953015,84.24979857227416,6.913629159302135,274.0681278837563,rice
45.52119883326213,31.99672965942615,42.582570233736774,25.259692669489326,78.77770102636696,6.840692374128851,144.78794279405747,cotton
99.36022571600458,58.13766777065622,42.49031330246383,30.6295068306391,64.33795854201342,6.081537268294383,212.00879614857587,maize
52.60657029960902,27.627694622173554,35.51610673342449,25.56744955201827,57.99327939988727,7.507379169288697,113.71253799875555,cotton
95.65400196607735,71.14554972779553,41.59753137806341,26.6951602679958,49.29815518109726,6.507409449393567,202.06428856090395,maize
50.908865417475056,30.976296676142468,35.57584176036204,27.58573369250816,70.24094322173057,6.211523977460046,157.4812502478946,cotton
48.96957888020104,28.31258517883318,37.47312496889034,27.27048642549995,69.20428801292826,6.86608039289715,157.55925027046428,cotton
56.27446561797742,25.703622367028522,40.567724845627545,24.16559469962666,70.91122575535663,7.991432152630827,149.96404938136388,cotton
44.968213554423116,29.87845249559434,29.642963932805017,26.066270131606057,85.42472334201919,7.901628396755832,171.05152332453906,cotton
45.677340416755364,27.56673920605779,36.93154877689315,23.467120578229988,77.86405139949642,8.661851275798414,138.542839033212,cotton
105.11004833713464,31.975612555975477,29.457145907689192,26.268119870975823,94.60061340618773,7.340501770701789,263.52196012339937,rice
49.59544162372068,25.89992379941255,39.933009449072706,26.323113792454432,72.62006881789159,7.305891151394299,144.9630839531907,cotton
49.20480209937615,27.57989140904331,38.01035582188779,27.805688349951048,69.31107102843622,8.330735260423769,150.6172509094204,cotton
103.75446079716656,55.459244282652385,39.7087323440774,30.69602033855162,51.31656079265173,5.922679574214936,200.32830302713032,maize
52.36171697614812,29.158674528281228,27.26266737971054,26.17486750336963,69.28252727211148,6.229671486116984,177.41447177523037,cotton
129.50646083390035,29.717833972724282,30.67250441889282,30.669897603579834,79.63197382966273,5.572790835281138,221.00845527495298,rice
49.65641364502936,28.643140860101564,37.09301640233747,29.766444064286205,75.87746553587371,6.861352416597101,164.70661230135747,cotton
121.60026099190091,25.624556195397247,26.345524344153976,26.920119205654785,71.19209308402905,6.2913789776348725,250.46264992120763,rice
120.4445561332834,61.10100589626863,43.0536461619721,29.28229297629071,49.368511803926495,7.13514233304285,217.98484966085363,maize
53.33873273866165,31.237330985373596,36.59232441181574,24.171502212721478,67.24324150194815,7.125549967849144,135.31433442493102,cotton
48.61816966949724,30.94385667237977,37.565959232138155,28.555423696940448,64.72182385444773,6.580040020172424,155.72110495289795,cotton
38.25667761772769,30.11738392617351,36.51514315213397,27.08691620197264,64.88732587685983,7.739990246966323,158.01001161701225,cotton
124.08277536486736,64.63131691854035,34.28238491166166,27.881707595137858,68.19476428747205,6.793793864486629,203.13584535287515,maize
117.0715835412409,32.58179920759283,31.495461607773905,31.257123012884254,84.07720337058132,7.1061484653215725,254.62543353133557,rice
51.861141061923526,28.958648539081853,34.69473146661705,26.275243552088767,65.57647163980458,7.448384534649167,153.58045877055557,cotton
118.3137780222698,60.367550517703194,39.57215286413438,22.017941878711184,57.834098577584825,7.236529211143665,169.86990230373252,maize
46.33199705959943,30.11322634744482,34.60499824688608,27.78763552473766,46.9527407372115,6.409564487025157,149.161894885572,cotton
124.45281643628473,69.79041408055572,43.054381319390636,27.66482174624663,57.57148270319061,6.64950190575501,209.34964253185055,maize
114.70939700395112,26.66323747865214,23.314322440590203,28.40006688182193,77.1933490557157,7.143347975652096,213.5097050057331,rice
53.53282658573416,23.851612048446455,37.9251750661108,25.7519862004111,63.864641660073055,6.320797727876825,143.9180525524344,cotton
132.966422513733,23.813991679531718,30.19795838652901,30.51159044760318,66.45841021562777,5.17239052015493,266.35049054406045,rice
109.0995435200011,74.88992062885572,43.10839454105867,30.001576032384936,51.659401393610416,6.327387603844516,189.4358126203742,maize
124.73697854450131,53.15383950742164,46.13410106173121,27.736389043760205,62.53566718705019,7.089422209142037,160.12781592334238,maize
103.61752574400333,28.758883178670004,31.869708643658846,28.355045013400467,86.24458270853222,6.577107671220004,253.55737989530678,rice
50.52655784004598,26.588905891609908,40.3027857012546,23.92588609718946,60.19023995685731,6.9549072978831425,146.9253997044003,cotton
135.82642988681565,53.23268053135021,32.552558391708,27.994479545959543,67.5563501875688,6.400769532896269,157.32284208711962,maize
103.25797481377865,65.1423369044782,42.5868421441501,27.516772899639708,60.25502375733588,7.191964716644176,219.22204099921564,maize
109.62221052894765,30.79550396479343,28.72245620007189,23.104042714532298,83.49394594414602,8.114491583043367,274.3191475566984,rice
134.25420857237538,30.428675485832738,33.62019367709532,29.85860293931016,82.73801972175114,6.5849726335245995,246.3263261720521,rice
113.81004216943799,66.06938194131446,34.30905738022417,28.574004853069198,58.36454944175852,6.377223213343697,226.01243746338784,maize
110.79862948376933,32.68945416225024,27.092617374785366,26.365920130545263,79.33219772523702,8.395232938738438,216.7037826680983,rice
124.47773022901096,28.227112593841024,28.49626572122298,28.3007383904532,87.64316650754277,7.5147784371818265,283.73458356598957,rice
98.58032505518807,54.7887985510055,46.93399001705414,24.131217438785335,69.27651583806175,6.376498718434864,222.1630285174623,maize
50.746623657192096,30.53566090428208,34.783778198095284,23.37767335431238,65.76558528592244,6.907518691647663,157.77238169383168,cotton
109.96354894750323,30.328652408514113,27.666231127821604,32.06955780092242,76.46170095694062,6.964726796802908,257.9529433926899,rice
117.28645667842841,32.17425897476656,32.749618482461194,30.702797282991224,79.2338055818349,6.135541385968245,221.75273469818916,rice
52.84116202645315,35.71928962899754,33.564789188623045,28.800416751628546,71.39560988846178,8.306356025649801,156.88073702651747,cotton
51.657422528364215,27.740629594069055,31.319356234797297,30.5482348799684,73.93596531839708,7.252296940282722,125.23112902694623,cotton
117.21200046617679,56.15096780097967,34.97722925125786,24.276305680995538,53.77497025778797,6.6228004043734945,203.2796468417559,maize
126.99593147403341,28.590141709397443,28.195891733779142,26.29009272624625,85.00016853364623,8.412141270882227,264.3253954447183,rice
119.19706669455489,31.464286163758107,27.690118667098332,30.07513830502074,93.10608570220961,7.852974231786361,263.8220569059222,rice
116.65942195951222,65.97609138361753,44.04757299885483,26.970968623046158,67.80491199391565,5.70859263174787,154.2432710043251,maize
125.98847380730187,47.34111234815297,36.32445838513772,26.087230212385855,56.92526680770119,6.070608736306655,215.3893817420665,maize
127.6907610519713,65.07181226660005,49.54383075603902,23.91501926936379,55.81963752590123,6.483298452782048,190.15796880029453,maize
112.23745367853721,24.25739552841804,24.628976451519293,27.673163921362292,65.25970398074483,7.316536860576342,222.82705073292425,rice
113.45622366448751,24.68315495636135,30.7856691483922,31.922066760213355,84.97945000464706,7.441224527000329,240.9332928015503,rice
117.2739594383051,33.76700683677281,30.102761468106507,29.78979413380088,76.63905109612607,5.988893352362022,233.52107315460051,rice
125.62788634707677,28.59158572144305,28.486860967737876,27.2962713250411,75.76439220662004,5.968018670537893,278.9657047347689,rice
100.90401421933642,32.24273255616516,30.663066030268155,29.339797068531126,77.33410040438818,7.64436160756678,240.52106582289326,rice
99.81636729779106,26.48056211588817,29.352548558074176,27.367660637216662,82.01795071802604,6.7840678424617895,264.38683796648814,rice
117.46534735690298,73.02885571233722,40.72885374628129,25.024838922522267,53.207562925859854,6.249180132311952,159.42662746192983,maize
142.82896001549355,33.02112014850007,28.717185502545792,27.7621843808461,69.92663021848003,6.8645108789732125,263.6059746006363,rice
58.60354063863305,35.21946760312932,33.21875053128513,25.31471192611899,61.38339161948012,7.364377696699555,146.87265946562115,cotton
119.488767172547,32.56969561133391,31.358988140768336,23.062207818757564,80.26690481497133,7.949490139336624,252.94752298476493,rice
129.62548751731558,30.521100078158522,31.0540167866173,27.886498382814658,85.54704155066155,6.860899420726588,244.06272901129861,rice
50.77566796988316,28.926852478395638,32.16730647495436,25.6061185623328,59.733490508919076,6.285044519066202,150.2893880234636,cotton
50.929253403736496,29.49863392642991,29.478134735358374,25.993033346589396,79.60271072298946,6.891900035888923,183.11221416028508,cotton
44.25842841796693,27.423655771008608,36.1191357241665,21.243036503481775,58.1040928703323,8.249615985258469,181.41030385236118,cotton
49.615085162160554,24.197558633514806,35.55001041232848,26.60226751610303,73.49167219920031,8.498492683433797,130.90023928347023,cotton
58.005901813416756,31.497308386795247,30.905197920943856,31.522760216802734,67.45148547031961,6.9208089151773615,148.3071929015986,cotton
96.99190986797598,27.622398777124605,29.974205382346295,31.33570128237468,87.44336690071151,7.960641530243799,276.810865683114,rice
43.60416220073314,31.326367071327166,33.33308962395405,29.519148012881075,66.05136359875675,5.182210926493905,151.93552990757902,cotton
49.178764468174705,30.83465045359366,35.74223434113222,25.674939635312203,60.48287997826907,6.9180590310492684,128.07164453985266,cotton
118.17731474074951,27.651405241889385,30.811588842305778,34.43530981740427,78.90952049704012,7.929824412392474,272.7767522948735,rice
41.49474257809139,29.2632048584512,36.409900297735774,28.178104676976407,71.22065403027199,6.714145674880389,153.0623365354835,cotton
119.24004674054298,52.036751351294214,38.39813131392155,25.075954042160276,57.942782513604485,5.7994017313468325,205.83443690153604,maize
111.68679647428895,27.751949231365213,31.29553808670994,29.541174152479808,82.98124818843146,6.882178000088504,262.01003178645226,rice
107.82404331773368,66.03974160126337,32.82267552810107,27.376145474207373,58.74104771032689,7.278697283625313,194.02209660136637,maize
42.70977002442825,25.27443561210609,42.01073659175429,24.358151434687457,70.13740014601034,6.804877396963669,171.1508580098711,cotton
115.64401371946907,29.736852757613462,28.7158430465888,29.425383108753117,68.14207937878155,7.401599004304771,301.32304375081793,rice
106.00346847909739,33.895768127912916,29.39621474287356,26.744748188034578,78.73353667218373,7.570058457160158,249.298569574893,rice
107.8001495378171,28.528864616492722,27.217352993452064,29.189619392776763,75.72398027878893,7.89112667413537,254.82028934692474,rice
111.21137432125828,31.150206424205535,33.70467348926583,34.125140731592474,68.7503301720332,7.056413229713288,260.5808256415493,rice
98.30652600507067,55.43792229716816,42.340755145364525,25.82795557070278,58.11478567270374,4.764474090219562,178.12187316392476,maize
129.87807748228903,29.895918851195553,31.957174766639007,29.666548079551752,93.40347215861284,5.81973631783832,216.1028815947674,rice
131.3279931093858,57.07176211716457,37.85507263884207,27.905227534525878,48.761287571417526,5.992543988571272,195.4933267061187,maize
51.817585919837434,29.482410775216056,41.20213238455883,24.13173374492142,60.543550030041175,6.924883032985417,128.02148765869865,cotton
109.61914287358226,31.66308603215304,28.353076834035647,29.908098578620915,78.97471659392956,7.512646150367882,230.56028249709811,rice
147.18841931211196,62.27510141993808,40.35483385626237,26.707151312613625,58.18537898961196,7.224110325709197,167.10131503665053,maize
119.22267743227805,30.873516362779135,26.181153783373276,29.463223251201363,74.22586999998755,6.772283461458292,226.66103935512422,rice
54.53866813501989,36.15772142978803,33.50816411714349,21.32063783379717,61.27371909001336,8.522888482340266,165.7807836890164,cotton
103.31177285926205,34.25518280490801,29.932301039608415,27.81849663478999,74.55213942187316,7.218401484497385,267.2335142837339,rice
117.62414654785667,34.36356063223389,28.592933801994754,35.971398760137305,80.1103353280761,6.785304396655612,294.49107524722234,rice
118.71817346006968,32.27930690418397,34.987029178167745,34.133468913599216,80.6267546856194,7.701947068716374,263.66548128744324,rice
43.56734253768263,27.9168039104198,38.16378235766862,22.401518284058465,66.08111079040452,7.487290640094135,137.8921883886874,cotton
57.534404851787365,25.039599114062042,29.61589210909169,26.68357921379492,68.01724873434897,7.519103144823782,156.4126796784761,cotton
123.04860190029387,55.70040653337954,40.194128231378734,28.94636961326186,67.57224900380098,7.5618988028088845,169.84353579110288,maize
42.487715815754115,30.908580128294144,36.32608467173728,27.618994146901784,66.84724533818539,7.683367403287766,135.79787716203973,cotton
53.4853566836564,22.937393876020824,40.78324742842335,27.46734621211245,68.49960607506536,6.809273412642602,148.59083538816864,cotton
96.13941085110997,34.71731533463501,35.46040941345408,32.115829705913654,75.66525453199846,6.608841357180307,221.31617947750453,rice
107.9757488003354,67.00731452293898,39.852665031743065,29.031136331599587,64.38026495796386,6.498529038618442,216.16309290459634,maize
59.06189218401231,30.55296185353552,32.831211764600155,29.548250263152013,61.53317143264688,5.939439881094028,161.39230610864414,cotton
120.25772567755997,58.01249501622508,44.211270862838276,31.080503506256715,62.191358879952276,6.2105182920771576,191.4744109242452,maize
53.798262380533764,29.87191567381224,32.70485728343358,30.281645870078616,75.75965289206165,6.527050359588235,143.484540627211,cotton
125.26120679096783,65.58920365126875,41.737538938639275,26.914132184419522,61.43016247256992,5.666834209125953,177.77264014518772,maize
51.15635782260742,34.38523286214562,33.81508100749608,25.17829640342357,79.34576816438204,8.320176788295159,136.82396813646722,cotton
121.54577394646574,32.048595992022484,23.827740862915206,31.34378562240272,80.0177663417188,6.939839681254183,263.1183562539496,rice
125.8239000025708,32.119842233533575,27.48805078114373,30.27796614104646,74.97730817836225,7.44308754003915,247.1421286573104,rice
54.047692674187616,26.398741743358304,32.193735468498495,29.927978091411706,62.49337532583195,6.215443193678428,157.04345211682454,cotton
121.14998307698596,33.172188980399554,32.22056108082193,31.526530578109732,97.28292713146273,7.645223786985039,230.41603302362498,rice
49.38151151486607,29.915112402443356,29.950700632494474,21.870416905757292,62.77904084007156,7.087998395969905,144.47222746683158,cotton
117.24280650720671,60.592241472928904,41.85699284473626,30.831214139877623,55.05589651033467,7.261920961079161,208.877915943145,maize
49.519502499807096,32.317786822672495,38.34331073506324,31.28167998068573,76.9167905937309,7.363055514535264,169.62608619574866,cotton
115.16895274464086,30.718021108658036,27.93408597039137,28.942832970792686,63.10073511578622,7.317311131450281,221.83869108177703,rice
124.59876452397128,70.77554321825983,40.34628250681941,30.58574387455499,62.50515050592162,5.425445791406264,181.42799724619854,maize
55.64223459798599,30.837178490509743,35.50541832195238,25.46720019994036,66.88815210660131,5.922800844921849,162.96615386852628,cotton
